Date,Volume,AO,ROC_12,ROC_26,ROC_50,ROC_200,EMA_12,EMA_26,EMA_50,EMA_200,EMV_12,EMV_26,EMV_50,EMV_200,MFI_12,MFI_26,MFI_50,MFI_200,RSI_12,RSI_26,RSI_50,RSI_200,ADI,CCI_14,CCI_20,MACD,ATR_14,ATR_20,ATR_50,WILLR_14,WILLR_20,WILLR_125,VWMA_14,VWMA_20,STOCH_d,STOCH_k,SMA_12,SMA_26,SMA_50,SMA_200,Signal
12-11-2002,42304,7.932131992,1.405545223,-1.465697613,-12.58865451,-3.7109453,43.49302251,43.81662878,46.77404465,53.23076145,-577.6637802,-577.6637802,-577.6637802,-577.6637802,27.27965142,42.64428292,31.394789,69.3257416,47.68654592,48.29810398,48.41364043,49.24628152,172822784,-36.25863261,-40.33657074,-0.323606263,13.44973313,12.88404555,10.56875235,-97.53045779,-97.53045779,-97.49835722,44.10833344,42.76738118,0.145167428,0.035445013,43.11666679,43.11586556,44.26300018,56.37793762,WAIT
13-11-2002,40440,-6.857684663,2.268760908,-4.498040529,-15.56195965,-2.104907467,42.43640367,43.28391553,46.37604289,53.06553,-64.91171029,-64.91171029,-64.91171029,-64.91171029,28.56033212,39.53766188,35.5910538,69.32772046,47.57105759,48.24031702,48.3779066,49.22605,172863224,-36.9347302,-40.98998642,-0.847511868,12.53903796,12.27484331,10.37137731,-97.99143699,-97.99143699,-97.9591847,43.36428579,42.34696448,0.035870113,0.03324824,43.18437513,43.04951947,44.12800018,56.37400013,BUY
14-11-2002,57552,-6.955552135,2.382594527,-1.133709225,-13.58204759,-1.690983422,41.60964926,42.82306994,46.01080592,52.90629587,629.8671539,629.8671539,629.8671539,629.8671539,37.26892016,42.92429114,29.6284734,69.32826553,47.74363419,48.32069954,48.42646055,49.25224152,172920776,-34.63315784,-36.95806549,-1.213420683,11.72374954,11.71735115,10.18644977,-97.41521047,-97.41521047,-97.38314784,42.68226195,41.97410731,0.03440312,0.034516105,43.25625006,43.03317334,44.01150017,56.37081263,WAIT
15-11-2002,76520,-6.895257647,3.161110607,1.369407544,-8.639377228,-1.04336879,41.04470322,42.46117587,45.69420569,52.75735263,351.6253039,351.6253039,351.6253039,351.6253039,36.14727506,46.40522126,32.16225326,69.32726519,48.11624952,48.48709801,48.52526738,49.30480614,172997296,-31.29925316,-30.258669,-1.416472653,10.95508896,11.17960867,10.0019708,-96.26275744,-96.26275744,-96.23107412,42.11119051,41.68886919,0.035049599,0.037384453,43.35312494,43.05288491,43.93975014,56.36881262,WAIT
18-11-2002,133176,-6.703198747,2.576116549,0.590557212,-6.008585337,-0.583653641,40.62628745,42.15479253,45.40521726,52.61374713,344.9378475,344.9378475,344.9378475,344.9378475,41.9043032,46.58180396,35.7199695,69.33310945,48.29436941,48.56337666,48.5697937,49.32816678,173130472,-28.8984939,-24.46297478,-1.528505074,10.23061832,10.66125323,9.818181388,-97.29006161,-95.75238438,-95.72086904,41.57154774,41.44577399,0.037439693,0.040418522,43.4333334,43.06153884,43.89075012,56.36768763,WAIT
20-11-2002,317312,8.558787222,6.237495987,-64.14095974,-5.264726819,5.011543956,49.66541903,46.70489768,47.65830519,53.0617949,-33929.5401,-33929.5401,-33929.5401,-33929.5401,28.78406835,42.73611668,35.44902353,69.25313234,48.32267454,48.9217993,48.92848698,49.48454825,173447784,-31.9333765,-26.06534674,2.96052135,18.82359453,16.70128116,12.30480145,-95.55518292,-93.79321523,-93.76234471,49.63630981,47.68696454,0.215100861,0.302622936,49.80937545,43.13750032,43.84650009,56.74381264,WAIT
21-11-2002,2296072,9.487610795,16.48538341,13.13965636,1.782001717,15.93369592,48.61497018,46.41842389,47.46925406,52.96006064,550.7773176,550.7773176,550.7773176,550.7773176,82.31762183,72.1339392,53.40608115,69.53924426,49.04528416,49.33787523,49.20228117,49.64140038,175743856,-21.51498307,-11.17450066,2.196546293,17.81298058,16.09996706,12.15220541,-91.49614036,-89.80901845,-89.77945927,48.94761952,47.52071466,0.306004942,0.313130767,50.31458378,43.32884656,43.86150009,56.77325014,SELL
22-11-2002,808776,10.5020224,-61.92298947,11.35989418,2.984171283,13.75715644,47.63959039,46.11150371,47.26555788,52.85374164,497.6654432,497.6654432,497.6654432,497.6654432,86.03648928,77.4250714,59.16540146,69.63310518,48.90655866,49.26027481,49.15228232,49.61261101,176552632,-21.0272893,-9.994372061,1.528086675,16.79062482,15.46996871,11.9791613,-92.25092062,-90.54988112,-90.52007809,48.12690539,47.27315525,0.225627813,0.061129737,44.58541711,43.49471195,43.88600014,56.79881266,WAIT
25-11-2002,219344,11.18444905,10.40366932,7.716941097,4.928255612,16.56271198,46.77965329,45.81065153,47.06102617,52.74624172,-936.3133777,-936.3133777,-936.3133777,-936.3133777,83.89385814,72.62212578,58.56284771,69.58751348,48.84626892,49.22806455,49.13190361,49.60104669,176771976,-26.17741278,-16.53684727,0.969001758,15.70200871,14.77397023,11.77057806,-92.5528358,-90.8462292,-90.81632863,47.23047663,46.97648848,0.14574961,0.062988326,44.91562525,43.61057736,43.92550011,56.82868765,WAIT
26-11-2002,227384,-2.644889338,12.24832215,6.123092337,0.904977376,21.59214561,46.01547586,45.51449216,46.85520162,52.63744827,75.99990021,75.99990021,75.99990021,75.99990021,80.00033609,68.02041745,56.12692501,69.53778689,48.77702916,49.19275379,49.10997293,49.58878462,176999360,-14.29221288,-18.34935532,0.500983702,14.72150798,14.13402165,11.57466646,-92.87151977,-92.62295002,-91.12903335,46.25214324,46.62750035,0.060893641,0.05856286,45.29583359,43.70336577,43.93300011,56.86581264,WAIT
27-11-2002,130624,-2.287095014,11.88455008,8.745874587,2.55213586,18.86723863,45.27271034,45.19397422,46.63293881,52.52351844,-1009.816372,-1009.816372,-1009.816372,-1009.816372,78.20833486,68.21506826,55.94194641,69.49941307,48.57934036,49.09637203,49.0511794,49.55638295,177129984,-21.50302166,-23.55510446,0.078736123,13.78247175,13.5060706,11.37467315,-93.7101645,-93.7101645,-91.95194315,45.8496432,46.19226223,0.058164151,0.052941267,45.66041692,43.83076961,43.95350014,56.89850014,BUY
28-11-2002,239376,-2.402168532,15.88911492,13.43480276,7.866583059,28.19745535,44.89998544,45.02034639,46.48458821,52.42726451,660.0498962,660.0498962,660.0498962,660.0498962,80.0088149,70.99427382,58.52607605,69.53110286,49.17705835,49.37078806,49.21620078,49.64434397,177369360,-15.76879429,-18.82722918,-0.120360947,12.96050959,12.94451715,11.19267972,-91.47937156,-91.47937156,-89.76300509,45.63928582,45.8943454,0.057607697,0.061318964,46.15000025,44.0259618,44.01600014,56.94562513,WAIT
02-12-2002,759040,11.55566251,27.25126064,29.34520809,22.97914042,34.74999564,53.85605463,49.70609257,48.94291475,52.95213922,-28775.20881,-28775.20881,-28775.20881,-28775.20881,67.72127005,63.02345862,54.54973534,69.300295,49.32124235,49.77110929,49.61687513,49.87251616,178128400,-17.40624695,-14.99395533,4.149962055,20.45676618,18.25261441,13.41842968,-85.73586231,-85.6927229,-84.08492747,54.07011911,51.79660726,0.244433461,0.342198721,53.19166692,47.28413479,45.62900017,57.38687513,WAIT
03-12-2002,1951504,12.59926536,31.53212923,39.336828,34.63744088,44.90018592,53.24743107,49.7204562,48.98044757,52.92176969,975.2092487,975.2092487,975.2092487,975.2092487,77.26787661,73.74577664,64.64015913,69.57510107,49.92778655,50.11372179,49.84154576,50.00041036,180079904,-9.039779777,-5.954898439,3.526974875,19.40985426,17.62998365,13.26606107,-82.2955217,-82.01945488,-80.48057852,53.94261929,51.74464309,0.341658522,0.352994148,54.18854205,47.82596177,45.8857502,57.46418764,WAIT
04-12-2002,1198424,13.79794152,25.63600931,33.01105114,28.82943552,41.72186516,52.46321114,49.60412622,48.94788106,52.87428941,5.651722978,5.651722978,5.651722978,5.651722978,64.72135415,63.59501294,57.91251564,69.20805822,49.51450979,49.88748771,49.6969856,49.91858319,181278328,-14.81538231,4.815461409,2.85908492,18.28147175,16.92910943,13.07298983,-85.51512913,-84.36766013,-82.78472596,53.45535754,51.46351226,0.261645316,0.089743078,55.00729211,48.28557719,46.10125023,57.53506266,WAIT
05-12-2002,683568,14.84474277,-55.33663513,34.84024329,30.66535054,29.64052687,52.02079428,49.60289476,48.97296421,52.84158506,11.7488403,11.7488403,11.7488403,11.7488403,67.67044351,66.13683549,60.40194642,69.28837349,49.88622825,50.08000911,49.81898012,49.98615428,181961896,-16.38996412,4.460086814,2.417899515,17.20511674,16.24327903,12.87578007,-84.13214477,-82.43877725,-80.89203342,53.05416721,51.61869094,0.177157192,0.088734351,49.88750045,48.77836565,46.33400024,57.59175016,WAIT
06-12-2002,519760,2.464227688,27.81789831,36.19940262,32.26121581,40.33091952,51.84644143,49.69805076,49.04804408,52.82214143,520.1318447,520.1318447,520.1318447,520.1318447,71.73435674,67.89676045,62.05472518,69.37670661,50.24762576,50.25973454,49.93103329,50.0474111,182481656,-14.8920013,7.92808199,2.148390666,16.12975109,15.53861497,12.66126442,-82.91968218,-80.69439722,-79.18038204,52.71535772,51.84291718,0.087575397,0.084248763,50.81041718,49.29855802,46.58225029,57.66487516,SELL
09-12-2002,342896,2.865661554,12.48905348,30.76662685,30.50101827,34.64897535,51.28352736,49.58615811,49.01429725,52.7760256,-1015.909605,-1015.909605,-1015.909605,-1015.909605,59.93197442,66.09268659,60.54159091,69.27694804,49.43980654,49.87190125,49.69585376,49.91978643,182824552,-5.981235576,-3.838467414,1.697369249,15.21601898,14.9285593,12.47478916,-86.64253734,-84.31734349,-82.73535338,51.89690526,51.74506,0.084981784,0.081962238,51.25625038,49.73461577,46.80750031,57.72687517,BUY
10-12-2002,418392,2.462242295,18.21406664,33.35557174,35.75551368,35.34190794,51.08221523,49.6149611,49.05197181,52.74815468,-588.3019707,-588.3019707,-588.3019707,-588.3019707,58.14851933,67.37562085,62.21368904,69.32711609,50.02012206,50.13682443,49.85540816,50.0046149,183242944,-10.74276577,-6.714469396,1.467254123,14.36755318,14.34900622,12.29204333,-86.82667101,-81.96006115,-80.38183336,51.91523834,51.76327411,0.082709822,0.081918465,51.89791679,50.215385,47.07075027,57.79212517,WAIT
11-12-2002,1695504,2.648749812,23.5731331,41.29843472,-53.19747731,39.40308356,51.21764389,49.78885299,49.16611023,52.74033723,735.3455039,735.3455039,735.3455039,735.3455039,68.72035956,72.60176801,67.05458958,69.56451702,50.70639475,50.43970268,50.03521452,50.09906952,184938448,7.428899828,5.794378176,1.428790901,13.64665663,13.84530598,12.1317025,-84.20958739,-79.51867895,-77.76497618,52.10178611,51.90886946,0.084748179,0.090363833,52.72395865,50.79951961,45.88950027,57.86556267,WAIT
12-12-2002,1193440,2.887830813,25.26158445,-52.82594075,38.23820243,42.46854516,51.39569867,49.98041943,49.29194904,52.73670204,82.74393661,82.74393661,82.74393661,82.74393661,74.49556441,75.29524228,70.95542317,69.74609532,50.85916794,50.50459614,50.07312889,50.11872675,186131888,5.838392825,4.115166384,1.415279242,12.81743105,13.25491561,11.92981841,-83.62145912,-79.76878655,-77.22185772,52.25642893,52.02071466,0.094278088,0.110551966,53.60416698,48.54375032,46.17925026,57.94362516,WAIT
13-12-2002,655792,2.843933689,27.40515563,37.77485099,40.26060973,43.47230999,51.5617448,50.16520307,49.41677451,52.73409802,-2.81165465,-2.81165465,-2.81165465,-2.81165465,77.15071172,77.13629866,72.65424689,69.83394083,50.8994121,50.52093015,50.08249884,50.12351368,186787680,0.197865729,0.05366586,1.396541732,12.00725729,12.66591975,11.72072202,-83.47888421,-80.17802373,-77.09019416,52.32821441,52.06916686,0.108937859,0.125897777,54.54479186,49.09711559,46.48050026,58.02312515,SELL
16-12-2002,420000,2.770440909,17.29872241,34.93288795,33.9440339,36.02841604,51.3618611,50.1724103,49.44994025,52.70950502,-1037.368177,-1037.368177,-1037.368177,-1037.368177,73.33722824,74.88220914,70.88292159,69.70918417,49.91279143,50.14018294,49.87119066,50.01677988,187207680,-18.24920822,-13.15994066,1.189450798,11.37906018,12.19324865,11.55055753,-86.63339883,-83.78145396,-80.00329184,52.00571449,51.8376788,0.116324181,0.112522798,55.16250038,49.59759639,46.73525024,58.08968765,WAIT
17-12-2002,318376,2.61874982,-55.35915396,34.63497453,29.23729328,34.63497453,51.08503632,50.12723176,49.45435436,52.67819153,-1064.484559,-1064.484559,-1064.484559,-1064.484559,71.0599826,73.33458213,69.32159324,69.61679901,49.5810821,50.01615352,49.80335181,49.98293641,187526056,-33.50147466,-4.437692427,0.957804554,10.72698445,11.69608622,11.36454638,-88.86679847,-84.74663941,-80.92495182,51.50940494,51.48267877,0.106367474,0.080681845,50.04062525,50.087981,46.95950027,58.15343765,WAIT
18-12-2002,299928,1.667389645,3.763586713,32.35294664,30.54351716,28.10863618,50.75464611,50.03910348,49.43408556,52.64097072,-387.5142013,-387.5142013,-387.5142013,-387.5142013,74.0144542,71.98282796,68.50438198,69.50942481,49.26220033,49.90153164,49.74170582,49.95260618,187825984,-42.41262072,-15.46374373,0.71554263,10.1134499,11.21815694,11.18000547,-93.17201398,-88.30222439,-81.74786162,50.85000015,51.3608335,0.077022298,0.037862249,50.18854205,50.54807722,47.18850029,58.20712515,BUY
19-12-2002,2286656,0.952610386,6.563121465,45.18771123,42.08416919,29.34022554,51.12700813,50.27139206,49.58078805,52.64628444,403.2840915,403.2840915,403.2840915,403.2840915,75.14666466,76.10073396,72.84276112,69.69691857,51.5661899,50.69820972,50.16843696,50.15869285,190112640,81.24355941,7.339409709,0.855616075,9.745525019,10.90537417,11.05565539,-10.89988184,-82.48084357,-76.16853418,50.69761905,51.59910722,0.154380971,0.344598818,50.46145852,51.18461565,47.50350029,58.26743765,WAIT
20-12-2002,1469976,0.620073666,10.7216995,43.84485666,39.92782713,28.69644172,51.46323765,50.49665931,49.7271297,52.65291345,348.8417774,348.8417774,348.8417774,348.8417774,87.06838161,78.10694521,74.8458447,69.8564912,51.64391907,50.7246531,50.18244245,50.16538509,191582616,130.226036,17.88634243,0.966578338,9.216380484,10.47698054,10.88129231,-18.54599574,-82.284799,-75.98749302,51.11452379,51.80125006,0.34987185,0.667154484,50.89166673,51.80961565,47.80775032,58.32687515,SELL
23-12-2002,573664,0.345294178,3.806396552,35.68368626,36.04227657,26.20288176,51.46504701,50.56912888,49.79567357,52.6411929,-525.6775905,-525.6775905,-525.6775905,-525.6775905,81.32972918,75.55248333,72.93723498,69.72866589,50.46326708,50.34933122,49.99084887,50.07508178,192156280,54.64159332,-2.305103331,0.895918128,8.73663902,10.07813151,10.71366646,-44.66340712,-84.904655,-78.40684984,51.22785688,51.77583324,0.616535924,0.83785447,51.04895814,52.33028867,48.08050026,58.38031265,WAIT
24-12-2002,918496,2.604522099,5.576020965,40.18264163,-51.60999979,33.6027266,51.81273185,50.802897,49.94976475,52.65197704,90.8328717,90.8328717,90.8328717,90.8328717,82.08767449,76.63919512,74.16298521,69.87415493,51.93121034,50.81280483,50.22828157,50.18543566,193074776,88.2410718,2.734564717,1.009834851,8.292950628,9.700475014,10.54989317,-15.10675391,-81.69667072,-75.44437456,51.62619,51.91982119,0.780954474,0.83785447,51.28541629,52.92259627,46.9345002,58.44787514,WAIT
26-12-2002,1477336,12.25731506,10.78039205,39.05808286,45.83469743,42.4115736,59.60157081,55.02590594,52.32851202,53.21877592,-9423.081961,-9423.081961,-9423.081961,-9423.081961,72.62311114,71.64224148,69.52350883,69.41986338,49.88635352,50.48895811,50.23585518,50.22933388,194552112,-7.456855965,-12.19456231,4.57566487,14.57823273,14.01161605,12.26712734,-86.54205776,-83.53029698,-73.28834987,59.14726101,57.05142799,0.784179011,0.676828093,56.67291609,53.38317299,48.67425011,58.86618761,SELL
27-12-2002,407128,11.95345478,3.704593083,25.79515341,38.04035317,49.8956874,58.72248311,54.94157963,52.38964884,53.2254299,53.1161385,53.1161385,53.1161385,53.1161385,64.99687235,67.16789336,67.77116927,69.30837269,49.40494996,50.25292499,50.10116961,50.16254055,194959240,-14.81537244,5.891862603,3.78090348,13.69139457,13.41916017,12.06503476,-88.99273035,-84.93557887,-75.230415,58.92047548,56.77904712,0.620427021,0.3465985,56.8333327,53.80817296,48.97125015,58.95587511,BUY
30-12-2002,1829296,11.99113858,9.188544153,35.27498033,45.14593347,55.4536252,58.48633186,55.1079441,52.57779986,53.26485349,172.0694747,172.0694747,172.0694747,172.0694747,67.42241393,69.28994765,70.11380434,69.58920567,50.56917313,50.78822979,50.40472905,50.31111158,196788536,-5.368250233,18.57974413,3.37838776,13.06611638,12.99507716,11.92248406,-85.28101837,-82.39754113,-70.88545225,59.07940412,57.09303523,0.352166519,0.033072966,57.23437436,54.38173059,49.32700012,59.05787512,WAIT
31-12-2002,4461032,12.59474163,14.411625,42.77645556,58.51484746,61.66273239,58.72497288,55.47309628,52.87033706,53.33224299,322.070332,322.070332,322.070332,322.070332,76.81595383,76.05209198,75.65933982,70.25567171,51.61806517,51.25930411,50.66919895,50.43935141,201249568,20.89045205,51.59514202,3.251876602,12.41050098,12.53969834,11.7617844,-80.44538968,-78.77466497,-67.13298557,59.54964207,57.63071367,0.145780873,0.057671154,57.8645827,55.07355749,49.77025009,59.17237511,WAIT
01-01-2003,2785608,2.588088024,21.31310132,45.82959276,61.41627005,62.81708206,59.07113066,55.88064459,53.18816692,53.40829031,140.6140481,140.6140481,140.6140481,140.6140481,82.70827232,79.33715122,78.33426307,70.66288827,51.98369102,51.41839755,50.75733997,50.48160211,204035176,27.64092297,58.01417262,3.190486075,11.68564382,12.02583846,11.57179872,-78.8547215,-77.21703247,-65.89862087,60.06797529,58.20940403,0.061746238,0.094494594,58.75729084,55.81057666,50.23425003,59.2900001,SELL
02-01-2003,2168552,3.065330988,17.40226986,41.27465857,57.21039865,56.0509618,58.93518748,56.05152277,53.3842192,53.45584463,-117.8711492,-117.8711492,-117.8711492,-117.8711492,73.86716083,73.12831459,72.87650399,69.92926205,50.73993417,50.90459737,50.4836694,50.35332614,206203728,12.65698691,37.74970739,2.883664717,11.20720493,11.6739215,11.44011274,-83.58430564,-81.84839056,-69.56879657,60.1327373,58.46154693,0.083123974,0.097206172,59.47604084,56.46442281,50.65775002,59.3945001,BUY
03-01-2003,1928216,3.43290467,20.63856649,37.77713087,61.91291328,56.44252976,58.95092764,56.27270615,53.60591643,53.51138348,-87.57300514,-87.57300514,-87.57300514,-87.57300514,67.50992043,67.99453718,68.58372634,69.27875587,51.12890098,51.05968577,50.56660235,50.39195792,208131944,6.613588416,31.07030321,2.678221484,10.61383325,11.2352255,11.26931051,-82.14210241,-80.43613963,-68.44964125,60.25642766,58.75368968,0.094012297,0.090336124,60.31770738,57.08701897,51.10924995,59.5010001,SELL
06-01-2003,1979640,5.608235662,7.686885914,-48.42377845,59.89529009,47.01540344,58.69116966,56.34602427,53.74931189,53.54870803,-200.6400629,-200.6400629,-200.6400629,-200.6400629,57.454564,63.65506498,64.77292547,68.63292101,50.22543976,50.71178103,50.38677786,50.30979731,210111584,-11.23991238,12.37279615,2.345145384,10.09588082,10.84158919,11.11117429,-85.15376362,-83.38525336,-70.78670207,60.05988025,58.83797553,0.084476003,0.065885713,60.65833251,55.01923048,51.53824997,59.5925626,WAIT
07-01-2003,1010352,4.706985586,6.28370171,20.14312284,56.52623558,48.37970141,58.3790664,56.36946681,53.8635545,53.57969102,-295.3024942,-295.3024942,-295.3024942,-295.3024942,51.58890111,62.87257855,63.06204422,68.33453179,49.90028526,50.59059837,50.32504757,50.28194594,211121936,-26.90086602,-2.753507295,2.009599592,9.544389337,10.41825973,10.9364508,-87.07672719,-86.17179514,-71.57669849,59.70999919,58.82190401,0.069201973,0.051384082,60.93749905,55.38461509,51.94749992,59.68493759,BUY
08-01-2003,1173496,3.683823473,14.03594464,17.63526847,59.61930205,57.31993504,58.42844091,56.54209895,54.05321906,53.63063937,131.9772093,131.9772093,131.9772093,131.9772093,55.72071186,62.28823108,64.18368232,68.5157784,51.07367522,51.00409307,50.53503752,50.37570439,212295432,-20.27731881,6.922117578,1.886341964,9.036754384,10.01922174,10.76647178,-86.74377016,-82.71473907,-68.89400953,59.5582137,58.96803509,0.054870269,0.047341012,61.53958257,55.7230766,52.38599991,59.7918751,WAIT
09-01-2003,905064,3.003823527,10.14425485,22.89719078,58.38073053,56.49586575,58.54329604,56.7371286,54.25407319,53.68580713,231.0956222,231.0956222,231.0956222,231.0956222,55.90045704,65.45547409,65.01900392,68.64400483,51.36337834,51.10330578,50.58472996,50.39762083,213200496,-15.02805173,14.33606155,1.80616744,8.514486105,9.604510581,10.58564232,-85.8985771,-81.90880311,-68.26860009,59.41714227,59.12732079,0.052772257,0.059591676,61.9937493,56.14711497,52.82224991,59.89868759,SELL
10-01-2003,737328,2.092316078,-48.28990081,12.04940416,50.7801962,46.12096718,58.08471204,56.65011908,54.30538404,53.70448069,-1131.017205,-1131.017205,-1131.017205,-1131.017205,53.98423945,63.28459612,63.92368982,68.41435066,48.9582377,50.29773297,50.1934129,50.22806435,213937824,-43.17022637,-16.07179085,1.43459296,8.225058635,9.347410128,10.4631795,-93.13439368,-88.03817655,-73.02501773,58.73857095,58.91017799,0.052835539,0.05157393,57.66979122,56.37692261,53.19649994,59.98637508,BUY
13-01-2003,896568,1.141360272,1.919169139,10.88184405,50.56704879,48.09711679,57.8293716,56.63344353,54.38850621,53.73155053,-541.282058,-541.282058,-541.282058,-541.282058,55.38604466,61.01216113,62.48273207,68.15287461,49.57325502,50.49151777,50.28710506,50.26821257,214834392,-53.48682024,-28.94999657,1.195928073,7.850054338,9.028789546,10.31341588,-93.60238582,-86.57476312,-71.88940321,58.13607094,58.76047559,0.04894982,0.035683854,57.75833289,56.58990332,53.57549995,60.07800009,WAIT
14-01-2003,913280,0.72194841,5.567153714,18.05447629,54.69068226,24.44626495,57.6844684,56.65226259,54.48650599,53.76295302,459.9486123,459.9486123,459.9486123,459.9486123,58.30600247,62.66304523,63.37651,68.21562956,49.92620665,50.59893344,50.33822227,50.28982275,215747672,-15.12749896,-17.99881767,1.032205812,7.457193205,8.694849992,10.15414753,-60.25156465,-85.79003089,-71.28044795,57.56952351,58.62547573,0.065502718,0.109250369,58.00833289,56.92451873,53.97774994,60.13387508,WAIT
15-01-2003,1287600,0.228860339,1.74863388,16.43322016,-47.59063346,35.47729678,57.76185788,56.76598388,54.63164301,53.80697836,33.12859116,33.12859116,33.12859116,33.12859116,57.3328622,63.71628832,64.51356649,68.30747009,50.97831622,50.91027841,50.48425334,50.35076855,217035272,1.189468097,-16.55595375,0.995874,7.048643636,8.346982454,9.985814567,-47.16981132,-84.4620652,-69.56879657,57.6578569,58.57940436,0.154759249,0.319343523,58.09166622,57.24038418,52.92099991,60.21006258,WAIT
16-01-2003,1608760,1.736360101,-1.873828905,13.3750238,54.67672101,18.71536216,57.93887951,56.92498496,54.7995197,53.85777956,139.7427721,139.7427721,139.7427721,139.7427721,50.23296946,63.8361077,65.99691396,68.12686045,51.59705146,51.08906659,50.56697288,50.38486299,218644032,46.80005169,-6.314696148,1.013894549,6.674633376,8.020258332,9.822348276,-39.87422919,-86.36566034,-68.61422321,57.81595197,58.55833284,0.337915254,0.585151869,57.99791622,57.50769175,53.33749985,60.25650007,SELL
17-01-2003,622688,1.53014716,-5.801555658,9.665871122,54.19463087,5.052584914,57.8617442,56.96294903,54.90296991,53.89339867,-337.3978611,-337.3978611,-337.3978611,-337.3978611,38.6955014,61.41664029,65.08968204,67.07000839,50.19104944,50.69837854,50.39220703,50.31421608,219266720,-29.13003606,-25.4948538,0.898795163,6.342516815,7.720495491,9.666401341,-63.2267554,-88.99021293,-70.55628833,57.72952347,58.36946386,0.506158022,0.613978673,57.70312468,57.70240329,53.74124985,60.27031258,WAIT
20-01-2003,291200,1.436433848,-4.446833986,5.955216943,51.03564951,7.103299029,57.51378332,56.86198973,54.93030436,53.91037976,-1163.262774,-1163.262774,-1163.262774,-1163.262774,44.33168286,60.16880871,64.70550644,66.12003783,48.39871287,50.20100344,50.17178286,50.22604319,219557920,-122.3376729,-53.51868869,0.651793583,6.035908417,7.436970679,9.514073299,-84.59305601,-93.06708657,-72.97564515,57.39571381,57.98595187,0.534338687,0.40388552,57.48749955,57.8225956,54.11699982,60.28875008,WAIT
21-01-2003,466368,0.783198761,-8.066901666,7.983090181,46.78838071,16.22055811,57.0155092,56.67036098,54.90460621,53.91400783,-697.0418948,-697.0418948,-697.0418948,-697.0418948,50.08776796,60.03799239,64.10005999,66.42319125,47.07628733,49.83436383,50.01082176,50.16233633,220024288,-164.5848133,-71.90951975,0.345148218,5.800307761,7.201997107,9.378541817,-94.3758485,-97.54643137,-74.72020991,56.92749979,57.45660684,0.382661649,0.130120754,57.09062481,57.97692255,54.46299988,60.32662508,BUY
22-01-2003,340352,0.047279425,-5.020737763,9.735184389,48.4982956,6.563805807,56.61120021,56.50126022,54.88432756,53.91871921,-95.85740889,-95.85740889,-95.85740889,-95.85740889,58.27049676,59.95057462,63.67457876,65.6184582,47.20988942,49.86669499,50.0247125,50.16772994,220364640,-140.651015,-111.1692705,0.109939985,5.514571438,6.931897213,9.226970966,-91.46757768,-85.40879735,-74.57208715,56.53809517,56.93535696,0.18115108,0.009446967,56.85104148,58.1624995,54.81824989,60.34337509,SELL
23-01-2003,338744,-1.232610074,-7.522606773,7.075354331,41.38280344,1.085121743,55.96332349,56.19746328,54.78690301,53.90360759,-1456.365596,-1456.365596,-1456.365596,-1456.365596,62.47970547,59.85168233,63.20584139,65.13072135,45.0195566,49.28311031,49.77537067,50.07151403,220703384,-187.4293789,-174.3115199,-0.234139795,5.314423315,6.720927238,9.096681501,-92.6253674,-94.3693686,-77.18893932,55.91988111,56.47749999,0.049671563,0.009446967,56.4958334,58.29567264,55.12499992,60.34618759,WAIT
24-01-2003,625024,-2.551066152,-13.41567274,-4.419367199,33.97034797,-6.528734229,55.1728123,55.79950309,54.6315343,53.87297468,-537.8051356,-537.8051356,-537.8051356,-537.8051356,53.58123535,56.12084819,62.39109854,64.20071292,43.28350777,48.81231745,49.5755567,49.99514786,221328408,-184.3718603,-202.8269968,-0.626690797,5.125000384,6.518005991,8.967997916,-97.00128039,-97.66968792,-79.26267302,55.15488121,55.88375008,0.009446967,0.009446967,55.8395834,58.20528808,55.38274994,60.3284376,WAIT
27-01-2003,408776,-4.118125063,-20.36332808,-11.60609613,22.96151092,-27.77777778,53.93468733,55.15694731,54.3371604,53.80583066,-3525.806158,-3525.806158,-3525.806158,-3525.806158,46.21380705,53.50025655,61.85549484,62.12848322,39.39069128,47.69905912,49.10304264,49.81576742,221737184,-216.1851215,-251.2626384,-1.222259981,5.0803575,6.417105691,8.878637958,-94.20290376,-95.16616753,-84.13430004,53.9578574,54.95220248,0.006297978,0,54.83541679,57.96730731,55.55874992,60.2378126,BUY
28-01-2003,961472,-5.277500388,-9.38133008,-2.18552702,-54.64985563,-26.49635259,53.38319674,54.80087703,54.18080111,53.77144427,143.7406101,143.7406101,143.7406101,143.7406101,55.44274602,55.66708435,62.5275674,60.10341185,44.16554452,48.75843469,49.53087588,49.97300497,222698656,-139.7379996,-173.4599844,-1.41768029,4.976403392,6.277500406,8.773565199,-70.83334831,-75.67977102,-79.88808748,53.28166671,54.37571426,0.043966181,0.122451575,54.40104167,57.92403808,54.34524986,60.14706259,SELL
29-01-2003,546800,-6.227242806,-13.40274719,-9.050720103,22.73155224,-26.53636312,52.68770481,54.36099719,53.97224025,53.72259904,496.025722,496.025722,496.025722,496.025722,64.05840707,55.11005512,63.1912201,62.25825588,42.48156426,48.28924181,49.33569149,49.90052829,223245456,-110.9804599,-143.412745,-1.673292376,4.828981613,6.10925031,8.656343865,-81.44425144,-84.66768223,-81.8466118,52.48666662,53.70369039,0.106929754,0.198337686,53.77083333,57.73701888,54.52624985,60.0588126,BUY
